date,Coronavirus_unscaled,Coronavirus_monthly,isPartial,scale,Coronavirus
2016-12-02,33,0.0,,0.0,0.0
2016-12-03,19,0.0,,0.0,0.0
2016-12-04,0,0.0,,0.0,0.0
2016-12-05,0,0.0,,0.0,0.0
2016-12-06,16,0.0,,0.0,0.0
2016-12-07,0,0.0,,0.0,0.0
2016-12-08,0,0.0,,0.0,0.0
2016-12-09,0,0.0,,0.0,0.0
2016-12-10,20,0.0,,0.0,0.0
2016-12-11,0,0.0,,0.0,0.0
2016-12-12,16,0.0,,0.0,0.0
2016-12-13,32,0.0,,0.0,0.0
2016-12-14,32,0.0,,0.0,0.0
2016-12-15,0,0.0,,0.0,0.0
2016-12-16,52,0.0,,0.0,0.0
2016-12-17,20,0.0,,0.0,0.0
2016-12-18,100,0.0,,0.0,0.0
2016-12-19,34,0.0,,0.0,0.0
2016-12-20,18,0.0,,0.0,0.0
2016-12-21,36,0.0,,0.0,0.0
2016-12-22,0,0.0,,0.0,0.0
2016-12-23,38,0.0,,0.0,0.0
2016-12-24,0,0.0,,0.0,0.0
2016-12-25,45,0.0,,0.0,0.0
2016-12-26,40,0.0,,0.0,0.0
2016-12-27,18,0.0,,0.0,0.0
2016-12-28,72,0.0,,0.0,0.0
2016-12-29,0,0.0,,0.0,0.0
2016-12-30,55,0.0,,0.0,0.0
2016-12-31,77,0.0,,0.0,0.0
2017-01-01,17,0.0,False,0.0,0.0
2017-01-02,46,0.0,,0.0,0.0
2017-01-03,100,0.0,,0.0,0.0
2017-01-04,86,0.0,,0.0,0.0
2017-01-05,72,0.0,,0.0,0.0
2017-01-06,14,0.0,,0.0,0.0
2017-01-07,49,0.0,,0.0,0.0
2017-01-08,49,0.0,,0.0,0.0
2017-01-09,14,0.0,,0.0,0.0
2017-01-10,41,0.0,,0.0,0.0
2017-01-11,41,0.0,,0.0,0.0
2017-01-12,0,0.0,,0.0,0.0
2017-01-13,0,0.0,,0.0,0.0
2017-01-14,17,0.0,,0.0,0.0
2017-01-15,16,0.0,,0.0,0.0
2017-01-16,57,0.0,,0.0,0.0
2017-01-17,41,0.0,,0.0,0.0
2017-01-18,14,0.0,,0.0,0.0
2017-01-19,41,0.0,,0.0,0.0
2017-01-20,69,0.0,,0.0,0.0
2017-01-21,32,0.0,,0.0,0.0
2017-01-22,16,0.0,,0.0,0.0
2017-01-23,26,0.0,,0.0,0.0
2017-01-24,41,0.0,,0.0,0.0
2017-01-25,54,0.0,,0.0,0.0
2017-01-26,54,0.0,,0.0,0.0
2017-01-27,84,0.0,,0.0,0.0
2017-01-28,17,0.0,,0.0,0.0
2017-01-29,16,0.0,,0.0,0.0
2017-01-30,40,0.0,,0.0,0.0
2017-01-31,27,0.0,,0.0,0.0
2017-02-01,36,0.0,False,0.0,0.0
2017-02-02,85,0.0,,0.0,0.0
2017-02-03,38,0.0,,0.0,0.0
2017-02-04,74,0.0,,0.0,0.0
2017-02-05,0,0.0,,0.0,0.0
2017-02-06,35,0.0,,0.0,0.0
2017-02-07,60,0.0,,0.0,0.0
2017-02-08,25,0.0,,0.0,0.0
2017-02-09,49,0.0,,0.0,0.0
2017-02-10,13,0.0,,0.0,0.0
2017-02-11,0,0.0,,0.0,0.0
2017-02-12,15,0.0,,0.0,0.0
2017-02-13,47,0.0,,0.0,0.0
2017-02-14,37,0.0,,0.0,0.0
2017-02-15,100,0.0,,0.0,0.0
2017-02-16,12,0.0,,0.0,0.0
2017-02-17,37,0.0,,0.0,0.0
2017-02-18,15,0.0,,0.0,0.0
2017-02-19,30,0.0,,0.0,0.0
2017-02-20,13,0.0,,0.0,0.0
2017-02-21,48,0.0,,0.0,0.0
2017-02-22,36,0.0,,0.0,0.0
2017-02-23,24,0.0,,0.0,0.0
2017-02-24,0,0.0,,0.0,0.0
2017-02-25,14,0.0,,0.0,0.0
2017-02-26,42,0.0,,0.0,0.0
2017-02-27,22,0.0,,0.0,0.0
2017-02-28,23,0.0,,0.0,0.0
2017-03-01,24,0.0,False,0.0,0.0
2017-03-02,71,0.0,,0.0,0.0
2017-03-03,51,0.0,,0.0,0.0
2017-03-04,91,0.0,,0.0,0.0
2017-03-05,30,0.0,,0.0,0.0
2017-03-06,72,0.0,,0.0,0.0
2017-03-07,23,0.0,,0.0,0.0
2017-03-08,25,0.0,,0.0,0.0
2017-03-09,50,0.0,,0.0,0.0
2017-03-10,76,0.0,,0.0,0.0
2017-03-11,89,0.0,,0.0,0.0
2017-03-12,56,0.0,,0.0,0.0
2017-03-13,47,0.0,,0.0,0.0
2017-03-14,50,0.0,,0.0,0.0
2017-03-15,25,0.0,,0.0,0.0
2017-03-16,76,0.0,,0.0,0.0
2017-03-17,27,0.0,,0.0,0.0
2017-03-18,31,0.0,,0.0,0.0
2017-03-19,0,0.0,,0.0,0.0
2017-03-20,100,0.0,,0.0,0.0
2017-03-21,0,0.0,,0.0,0.0
2017-03-22,75,0.0,,0.0,0.0
2017-03-23,0,0.0,,0.0,0.0
2017-03-24,77,0.0,,0.0,0.0
2017-03-25,30,0.0,,0.0,0.0
2017-03-26,0,0.0,,0.0,0.0
2017-03-27,25,0.0,,0.0,0.0
2017-03-28,76,0.0,,0.0,0.0
2017-03-29,51,0.0,,0.0,0.0
2017-03-30,0,0.0,,0.0,0.0
2017-03-31,0,0.0,,0.0,0.0
2017-04-01,0,0.0,False,0.0,0.0
2017-04-02,47,0.0,,0.0,0.0
2017-04-03,59,0.0,,0.0,0.0
2017-04-04,99,0.0,,0.0,0.0
2017-04-05,59,0.0,,0.0,0.0
2017-04-06,20,0.0,,0.0,0.0
2017-04-07,40,0.0,,0.0,0.0
2017-04-08,0,0.0,,0.0,0.0
2017-04-09,25,0.0,,0.0,0.0
2017-04-10,100,0.0,,0.0,0.0
2017-04-11,40,0.0,,0.0,0.0
2017-04-12,40,0.0,,0.0,0.0
2017-04-13,0,0.0,,0.0,0.0
2017-04-14,22,0.0,,0.0,0.0
2017-04-15,0,0.0,,0.0,0.0
2017-04-16,51,0.0,,0.0,0.0
2017-04-17,20,0.0,,0.0,0.0
2017-04-18,39,0.0,,0.0,0.0
2017-04-19,40,0.0,,0.0,0.0
2017-04-20,20,0.0,,0.0,0.0
2017-04-21,0,0.0,,0.0,0.0
2017-04-22,24,0.0,,0.0,0.0
2017-04-23,24,0.0,,0.0,0.0
2017-04-24,40,0.0,,0.0,0.0
2017-04-25,20,0.0,,0.0,0.0
2017-04-26,20,0.0,,0.0,0.0
2017-04-27,60,0.0,,0.0,0.0
2017-04-28,20,0.0,,0.0,0.0
2017-04-29,24,0.0,,0.0,0.0
2017-04-30,72,0.0,,0.0,0.0
2017-05-01,37,0.0,False,0.0,0.0
2017-05-02,36,0.0,,0.0,0.0
2017-05-03,18,0.0,,0.0,0.0
2017-05-04,18,0.0,,0.0,0.0
2017-05-05,0,0.0,,0.0,0.0
2017-05-06,68,0.0,,0.0,0.0
2017-05-07,46,0.0,,0.0,0.0
2017-05-08,19,0.0,,0.0,0.0
2017-05-09,37,0.0,,0.0,0.0
2017-05-10,19,0.0,,0.0,0.0
2017-05-11,57,0.0,,0.0,0.0
2017-05-12,39,0.0,,0.0,0.0
2017-05-13,0,0.0,,0.0,0.0
2017-05-14,0,0.0,,0.0,0.0
2017-05-15,60,0.0,,0.0,0.0
2017-05-16,0,0.0,,0.0,0.0
2017-05-17,0,0.0,,0.0,0.0
2017-05-18,20,0.0,,0.0,0.0
2017-05-19,83,0.0,,0.0,0.0
2017-05-20,0,0.0,,0.0,0.0
2017-05-21,24,0.0,,0.0,0.0
2017-05-22,40,0.0,,0.0,0.0
2017-05-23,0,0.0,,0.0,0.0
2017-05-24,20,0.0,,0.0,0.0
2017-05-25,20,0.0,,0.0,0.0
2017-05-26,22,0.0,,0.0,0.0
2017-05-27,100,0.0,,0.0,0.0
2017-05-28,0,0.0,,0.0,0.0
2017-05-29,0,0.0,,0.0,0.0
2017-05-30,40,0.0,,0.0,0.0
2017-05-31,19,0.0,,0.0,0.0
2017-06-01,51,0.0,False,0.0,0.0
2017-06-02,53,0.0,,0.0,0.0
2017-06-03,0,0.0,,0.0,0.0
2017-06-04,0,0.0,,0.0,0.0
2017-06-05,50,0.0,,0.0,0.0
2017-06-06,24,0.0,,0.0,0.0
2017-06-07,25,0.0,,0.0,0.0
2017-06-08,100,0.0,,0.0,0.0
2017-06-09,0,0.0,,0.0,0.0
2017-06-10,61,0.0,,0.0,0.0
2017-06-11,31,0.0,,0.0,0.0
2017-06-12,25,0.0,,0.0,0.0
2017-06-13,0,0.0,,0.0,0.0
2017-06-14,25,0.0,,0.0,0.0
2017-06-15,52,0.0,,0.0,0.0
2017-06-16,26,0.0,,0.0,0.0
2017-06-17,31,0.0,,0.0,0.0
2017-06-18,31,0.0,,0.0,0.0
2017-06-19,25,0.0,,0.0,0.0
2017-06-20,24,0.0,,0.0,0.0
2017-06-21,49,0.0,,0.0,0.0
2017-06-22,24,0.0,,0.0,0.0
2017-06-23,49,0.0,,0.0,0.0
2017-06-24,29,0.0,,0.0,0.0
2017-06-25,0,0.0,,0.0,0.0
2017-06-26,51,0.0,,0.0,0.0
2017-06-27,53,0.0,,0.0,0.0
2017-06-28,0,0.0,,0.0,0.0
2017-06-29,0,0.0,,0.0,0.0
2017-06-30,0,0.0,,0.0,0.0
2017-07-01,0,0.0,False,0.0,0.0
2017-07-02,0,0.0,,0.0,0.0
2017-07-03,35,0.0,,0.0,0.0
2017-07-04,0,0.0,,0.0,0.0
2017-07-05,35,0.0,,0.0,0.0
2017-07-06,33,0.0,,0.0,0.0
2017-07-07,33,0.0,,0.0,0.0
2017-07-08,38,0.0,,0.0,0.0
2017-07-09,39,0.0,,0.0,0.0
2017-07-10,0,0.0,,0.0,0.0
2017-07-11,33,0.0,,0.0,0.0
2017-07-12,65,0.0,,0.0,0.0
2017-07-13,33,0.0,,0.0,0.0
2017-07-14,100,0.0,,0.0,0.0
2017-07-15,39,0.0,,0.0,0.0
2017-07-16,0,0.0,,0.0,0.0
2017-07-17,0,0.0,,0.0,0.0
2017-07-18,0,0.0,,0.0,0.0
2017-07-19,66,0.0,,0.0,0.0
2017-07-20,0,0.0,,0.0,0.0
2017-07-21,33,0.0,,0.0,0.0
2017-07-22,76,0.0,,0.0,0.0
2017-07-23,0,0.0,,0.0,0.0
2017-07-24,33,0.0,,0.0,0.0
2017-07-25,66,0.0,,0.0,0.0
2017-07-26,0,0.0,,0.0,0.0
2017-07-27,0,0.0,,0.0,0.0
2017-07-28,99,0.0,,0.0,0.0
2017-07-29,0,0.0,,0.0,0.0
2017-07-30,0,0.0,,0.0,0.0
2017-07-31,32,0.0,,0.0,0.0
2017-08-01,28,0.0,False,0.0,0.0
2017-08-02,27,0.0,,0.0,0.0
2017-08-03,0,0.0,,0.0,0.0
2017-08-04,30,0.0,,0.0,0.0
2017-08-05,69,0.0,,0.0,0.0
2017-08-06,0,0.0,,0.0,0.0
2017-08-07,0,0.0,,0.0,0.0
2017-08-08,0,0.0,,0.0,0.0
2017-08-09,57,0.0,,0.0,0.0
2017-08-10,0,0.0,,0.0,0.0
2017-08-11,30,0.0,,0.0,0.0
2017-08-12,34,0.0,,0.0,0.0
2017-08-13,69,0.0,,0.0,0.0
2017-08-14,29,0.0,,0.0,0.0
2017-08-15,0,0.0,,0.0,0.0
2017-08-16,0,0.0,,0.0,0.0
2017-08-17,0,0.0,,0.0,0.0
2017-08-18,30,0.0,,0.0,0.0
2017-08-19,0,0.0,,0.0,0.0
2017-08-20,0,0.0,,0.0,0.0
2017-08-21,0,0.0,,0.0,0.0
2017-08-22,0,0.0,,0.0,0.0
2017-08-23,0,0.0,,0.0,0.0
2017-08-24,29,0.0,,0.0,0.0
2017-08-25,29,0.0,,0.0,0.0
2017-08-26,100,0.0,,0.0,0.0
2017-08-27,0,0.0,,0.0,0.0
2017-08-28,0,0.0,,0.0,0.0
2017-08-29,28,0.0,,0.0,0.0
2017-08-30,57,0.0,,0.0,0.0
2017-08-31,28,0.0,,0.0,0.0
2017-09-01,0,0.0,False,0.0,0.0
2017-09-02,0,0.0,,0.0,0.0
2017-09-03,35,0.0,,0.0,0.0
2017-09-04,32,0.0,,0.0,0.0
2017-09-05,0,0.0,,0.0,0.0
2017-09-06,82,0.0,,0.0,0.0
2017-09-07,0,0.0,,0.0,0.0
2017-09-08,28,0.0,,0.0,0.0
2017-09-09,33,0.0,,0.0,0.0
2017-09-10,33,0.0,,0.0,0.0
2017-09-11,0,0.0,,0.0,0.0
2017-09-12,28,0.0,,0.0,0.0
2017-09-13,0,0.0,,0.0,0.0
2017-09-14,29,0.0,,0.0,0.0
2017-09-15,0,0.0,,0.0,0.0
2017-09-16,0,0.0,,0.0,0.0
2017-09-17,100,0.0,,0.0,0.0
2017-09-18,56,0.0,,0.0,0.0
2017-09-19,28,0.0,,0.0,0.0
2017-09-20,84,0.0,,0.0,0.0
2017-09-21,56,0.0,,0.0,0.0
2017-09-22,0,0.0,,0.0,0.0
2017-09-23,34,0.0,,0.0,0.0
2017-09-24,0,0.0,,0.0,0.0
2017-09-25,28,0.0,,0.0,0.0
2017-09-26,28,0.0,,0.0,0.0
2017-09-27,86,0.0,,0.0,0.0
2017-09-28,57,0.0,,0.0,0.0
2017-09-29,29,0.0,,0.0,0.0
2017-09-30,35,0.0,,0.0,0.0
2017-10-01,0,0.0,False,0.0,0.0
2017-10-02,65,0.0,,0.0,0.0
2017-10-03,33,0.0,,0.0,0.0
2017-10-04,67,0.0,,0.0,0.0
2017-10-05,0,0.0,,0.0,0.0
2017-10-06,0,0.0,,0.0,0.0
2017-10-07,0,0.0,,0.0,0.0
2017-10-08,39,0.0,,0.0,0.0
2017-10-09,100,0.0,,0.0,0.0
2017-10-10,98,0.0,,0.0,0.0
2017-10-11,0,0.0,,0.0,0.0
2017-10-12,66,0.0,,0.0,0.0
2017-10-13,69,0.0,,0.0,0.0
2017-10-14,0,0.0,,0.0,0.0
2017-10-15,0,0.0,,0.0,0.0
2017-10-16,0,0.0,,0.0,0.0
2017-10-17,34,0.0,,0.0,0.0
2017-10-18,34,0.0,,0.0,0.0
2017-10-19,34,0.0,,0.0,0.0
2017-10-20,35,0.0,,0.0,0.0
2017-10-21,0,0.0,,0.0,0.0
2017-10-22,0,0.0,,0.0,0.0
2017-10-23,67,0.0,,0.0,0.0
2017-10-24,33,0.0,,0.0,0.0
2017-10-25,100,0.0,,0.0,0.0
2017-10-26,0,0.0,,0.0,0.0
2017-10-27,0,0.0,,0.0,0.0
2017-10-28,0,0.0,,0.0,0.0
2017-10-29,0,0.0,,0.0,0.0
2017-10-30,99,0.0,,0.0,0.0
2017-10-31,34,0.0,,0.0,0.0
2017-11-01,23,0.0,False,0.0,0.0
2017-11-02,0,0.0,,0.0,0.0
2017-11-03,22,0.0,,0.0,0.0
2017-11-04,0,0.0,,0.0,0.0
2017-11-05,0,0.0,,0.0,0.0
2017-11-06,43,0.0,,0.0,0.0
2017-11-07,64,0.0,,0.0,0.0
2017-11-08,44,0.0,,0.0,0.0
2017-11-09,0,0.0,,0.0,0.0
2017-11-10,46,0.0,,0.0,0.0
2017-11-11,52,0.0,,0.0,0.0
2017-11-12,25,0.0,,0.0,0.0
2017-11-13,86,0.0,,0.0,0.0
2017-11-14,65,0.0,,0.0,0.0
2017-11-15,0,0.0,,0.0,0.0
2017-11-16,65,0.0,,0.0,0.0
2017-11-17,22,0.0,,0.0,0.0
2017-11-18,0,0.0,,0.0,0.0
2017-11-19,26,0.0,,0.0,0.0
2017-11-20,22,0.0,,0.0,0.0
2017-11-21,68,0.0,,0.0,0.0
2017-11-22,48,0.0,,0.0,0.0
2017-11-23,26,0.0,,0.0,0.0
2017-11-24,100,0.0,,0.0,0.0
2017-11-25,0,0.0,,0.0,0.0
2017-11-26,25,0.0,,0.0,0.0
2017-11-27,41,0.0,,0.0,0.0
2017-11-28,63,0.0,,0.0,0.0
2017-11-29,63,0.0,,0.0,0.0
2017-11-30,86,0.0,,0.0,0.0
2017-12-01,55,0.0,False,0.0,0.0
2017-12-02,0,0.0,,0.0,0.0
2017-12-03,16,0.0,,0.0,0.0
2017-12-04,0,0.0,,0.0,0.0
2017-12-05,39,0.0,,0.0,0.0
2017-12-06,13,0.0,,0.0,0.0
2017-12-07,27,0.0,,0.0,0.0
2017-12-08,14,0.0,,0.0,0.0
2017-12-09,32,0.0,,0.0,0.0
2017-12-10,33,0.0,,0.0,0.0
2017-12-11,27,0.0,,0.0,0.0
2017-12-12,40,0.0,,0.0,0.0
2017-12-13,27,0.0,,0.0,0.0
2017-12-14,41,0.0,,0.0,0.0
2017-12-15,28,0.0,,0.0,0.0
2017-12-16,33,0.0,,0.0,0.0
2017-12-17,49,0.0,,0.0,0.0
2017-12-18,0,0.0,,0.0,0.0
2017-12-19,100,0.0,,0.0,0.0
2017-12-20,43,0.0,,0.0,0.0
2017-12-21,45,0.0,,0.0,0.0
2017-12-22,31,0.0,,0.0,0.0
2017-12-23,86,0.0,,0.0,0.0
2017-12-24,36,0.0,,0.0,0.0
2017-12-25,19,0.0,,0.0,0.0
2017-12-26,16,0.0,,0.0,0.0
2017-12-27,46,0.0,,0.0,0.0
2017-12-28,61,0.0,,0.0,0.0
2017-12-29,47,0.0,,0.0,0.0
2017-12-30,50,0.0,,0.0,0.0
2017-12-31,50,0.0,,0.0,0.0
2018-01-01,43,0.0,False,0.0,0.0
2018-01-02,46,0.0,,0.0,0.0
2018-01-03,72,0.0,,0.0,0.0
2018-01-04,100,0.0,,0.0,0.0
2018-01-05,28,0.0,,0.0,0.0
2018-01-06,52,0.0,,0.0,0.0
2018-01-07,30,0.0,,0.0,0.0
2018-01-08,34,0.0,,0.0,0.0
2018-01-09,62,0.0,,0.0,0.0
2018-01-10,54,0.0,,0.0,0.0
2018-01-11,62,0.0,,0.0,0.0
2018-01-12,45,0.0,,0.0,0.0
2018-01-13,53,0.0,,0.0,0.0
2018-01-14,10,0.0,,0.0,0.0
2018-01-15,28,0.0,,0.0,0.0
2018-01-16,26,0.0,,0.0,0.0
2018-01-17,17,0.0,,0.0,0.0
2018-01-18,18,0.0,,0.0,0.0
2018-01-19,63,0.0,,0.0,0.0
2018-01-20,10,0.0,,0.0,0.0
2018-01-21,30,0.0,,0.0,0.0
2018-01-22,26,0.0,,0.0,0.0
2018-01-23,17,0.0,,0.0,0.0
2018-01-24,17,0.0,,0.0,0.0
2018-01-25,61,0.0,,0.0,0.0
2018-01-26,18,0.0,,0.0,0.0
2018-01-27,42,0.0,,0.0,0.0
2018-01-28,21,0.0,,0.0,0.0
2018-01-29,68,0.0,,0.0,0.0
2018-01-30,43,0.0,,0.0,0.0
2018-01-31,35,0.0,,0.0,0.0
2018-02-01,68,0.0,False,0.0,0.0
2018-02-02,93,0.0,,0.0,0.0
2018-02-03,82,0.0,,0.0,0.0
2018-02-04,40,0.0,,0.0,0.0
2018-02-05,33,0.0,,0.0,0.0
2018-02-06,100,0.0,,0.0,0.0
2018-02-07,34,0.0,,0.0,0.0
2018-02-08,57,0.0,,0.0,0.0
2018-02-09,46,0.0,,0.0,0.0
2018-02-10,27,0.0,,0.0,0.0
2018-02-11,13,0.0,,0.0,0.0
2018-02-12,90,0.0,,0.0,0.0
2018-02-13,34,0.0,,0.0,0.0
2018-02-14,57,0.0,,0.0,0.0
2018-02-15,35,0.0,,0.0,0.0
2018-02-16,69,0.0,,0.0,0.0
2018-02-17,40,0.0,,0.0,0.0
2018-02-18,41,0.0,,0.0,0.0
2018-02-19,12,0.0,,0.0,0.0
2018-02-20,45,0.0,,0.0,0.0
2018-02-21,22,0.0,,0.0,0.0
2018-02-22,79,0.0,,0.0,0.0
2018-02-23,23,0.0,,0.0,0.0
2018-02-24,27,0.0,,0.0,0.0
2018-02-25,40,0.0,,0.0,0.0
2018-02-26,22,0.0,,0.0,0.0
2018-02-27,22,0.0,,0.0,0.0
2018-02-28,34,0.0,,0.0,0.0
2018-03-01,59,0.0,False,0.0,0.0
2018-03-02,0,0.0,,0.0,0.0
2018-03-03,48,0.0,,0.0,0.0
2018-03-04,24,0.0,,0.0,0.0
2018-03-05,20,0.0,,0.0,0.0
2018-03-06,100,0.0,,0.0,0.0
2018-03-07,20,0.0,,0.0,0.0
2018-03-08,41,0.0,,0.0,0.0
2018-03-09,21,0.0,,0.0,0.0
2018-03-10,73,0.0,,0.0,0.0
2018-03-11,24,0.0,,0.0,0.0
2018-03-12,0,0.0,,0.0,0.0
2018-03-13,61,0.0,,0.0,0.0
2018-03-14,20,0.0,,0.0,0.0
2018-03-15,0,0.0,,0.0,0.0
2018-03-16,42,0.0,,0.0,0.0
2018-03-17,0,0.0,,0.0,0.0
2018-03-18,75,0.0,,0.0,0.0
2018-03-19,20,0.0,,0.0,0.0
2018-03-20,0,0.0,,0.0,0.0
2018-03-21,81,0.0,,0.0,0.0
2018-03-22,62,0.0,,0.0,0.0
2018-03-23,21,0.0,,0.0,0.0
2018-03-24,99,0.0,,0.0,0.0
2018-03-25,25,0.0,,0.0,0.0
2018-03-26,42,0.0,,0.0,0.0
2018-03-27,62,0.0,,0.0,0.0
2018-03-28,21,0.0,,0.0,0.0
2018-03-29,0,0.0,,0.0,0.0
2018-03-30,0,0.0,,0.0,0.0
2018-03-31,50,0.0,,0.0,0.0
2018-04-01,62,0.0,False,0.0,0.0
2018-04-02,52,0.0,,0.0,0.0
2018-04-03,74,0.0,,0.0,0.0
2018-04-04,100,0.0,,0.0,0.0
2018-04-05,0,0.0,,0.0,0.0
2018-04-06,52,0.0,,0.0,0.0
2018-04-07,0,0.0,,0.0,0.0
2018-04-08,29,0.0,,0.0,0.0
2018-04-09,50,0.0,,0.0,0.0
2018-04-10,25,0.0,,0.0,0.0
2018-04-11,50,0.0,,0.0,0.0
2018-04-12,0,0.0,,0.0,0.0
2018-04-13,26,0.0,,0.0,0.0
2018-04-14,30,0.0,,0.0,0.0
2018-04-15,29,0.0,,0.0,0.0
2018-04-16,0,0.0,,0.0,0.0
2018-04-17,49,0.0,,0.0,0.0
2018-04-18,0,0.0,,0.0,0.0
2018-04-19,0,0.0,,0.0,0.0
2018-04-20,0,0.0,,0.0,0.0
2018-04-21,0,0.0,,0.0,0.0
2018-04-22,0,0.0,,0.0,0.0
2018-04-23,74,0.0,,0.0,0.0
2018-04-24,97,0.0,,0.0,0.0
2018-04-25,48,0.0,,0.0,0.0
2018-04-26,50,0.0,,0.0,0.0
2018-04-27,26,0.0,,0.0,0.0
2018-04-28,0,0.0,,0.0,0.0
2018-04-29,30,0.0,,0.0,0.0
2018-04-30,49,0.0,,0.0,0.0
2018-05-01,81,0.0,False,0.0,0.0
2018-05-02,40,0.0,,0.0,0.0
2018-05-03,83,0.0,,0.0,0.0
2018-05-04,85,0.0,,0.0,0.0
2018-05-05,100,0.0,,0.0,0.0
2018-05-06,50,0.0,,0.0,0.0
2018-05-07,41,0.0,,0.0,0.0
2018-05-08,81,0.0,,0.0,0.0
2018-05-09,82,0.0,,0.0,0.0
2018-05-10,0,0.0,,0.0,0.0
2018-05-11,0,0.0,,0.0,0.0
2018-05-12,51,0.0,,0.0,0.0
2018-05-13,0,0.0,,0.0,0.0
2018-05-14,0,0.0,,0.0,0.0
2018-05-15,41,0.0,,0.0,0.0
2018-05-16,0,0.0,,0.0,0.0
2018-05-17,0,0.0,,0.0,0.0
2018-05-18,0,0.0,,0.0,0.0
2018-05-19,0,0.0,,0.0,0.0
2018-05-20,51,0.0,,0.0,0.0
2018-05-21,83,0.0,,0.0,0.0
2018-05-22,83,0.0,,0.0,0.0
2018-05-23,43,0.0,,0.0,0.0
2018-05-24,88,0.0,,0.0,0.0
2018-05-25,0,0.0,,0.0,0.0
2018-05-26,0,0.0,,0.0,0.0
2018-05-27,0,0.0,,0.0,0.0
2018-05-28,0,0.0,,0.0,0.0
2018-05-29,41,0.0,,0.0,0.0
2018-05-30,42,0.0,,0.0,0.0
2018-05-31,85,0.0,,0.0,0.0
2018-06-01,42,0.0,False,0.0,0.0
2018-06-02,0,0.0,,0.0,0.0
2018-06-03,100,0.0,,0.0,0.0
2018-06-04,83,0.0,,0.0,0.0
2018-06-05,0,0.0,,0.0,0.0
2018-06-06,42,0.0,,0.0,0.0
2018-06-07,0,0.0,,0.0,0.0
2018-06-08,0,0.0,,0.0,0.0
2018-06-09,49,0.0,,0.0,0.0
2018-06-10,0,0.0,,0.0,0.0
2018-06-11,80,0.0,,0.0,0.0
2018-06-12,77,0.0,,0.0,0.0
2018-06-13,39,0.0,,0.0,0.0
2018-06-14,41,0.0,,0.0,0.0
2018-06-15,0,0.0,,0.0,0.0
2018-06-16,0,0.0,,0.0,0.0
2018-06-17,50,0.0,,0.0,0.0
2018-06-18,42,0.0,,0.0,0.0
2018-06-19,82,0.0,,0.0,0.0
2018-06-20,0,0.0,,0.0,0.0
2018-06-21,84,0.0,,0.0,0.0
2018-06-22,0,0.0,,0.0,0.0
2018-06-23,0,0.0,,0.0,0.0
2018-06-24,99,0.0,,0.0,0.0
2018-06-25,0,0.0,,0.0,0.0
2018-06-26,42,0.0,,0.0,0.0
2018-06-27,42,0.0,,0.0,0.0
2018-06-28,43,0.0,,0.0,0.0
2018-06-29,0,0.0,,0.0,0.0
2018-06-30,0,0.0,,0.0,0.0
2018-07-01,23,0.0,False,0.0,0.0
2018-07-02,19,0.0,,0.0,0.0
2018-07-03,19,0.0,,0.0,0.0
2018-07-04,23,0.0,,0.0,0.0
2018-07-05,0,0.0,,0.0,0.0
2018-07-06,0,0.0,,0.0,0.0
2018-07-07,0,0.0,,0.0,0.0
2018-07-08,0,0.0,,0.0,0.0
2018-07-09,19,0.0,,0.0,0.0
2018-07-10,19,0.0,,0.0,0.0
2018-07-11,0,0.0,,0.0,0.0
2018-07-12,40,0.0,,0.0,0.0
2018-07-13,100,0.0,,0.0,0.0
2018-07-14,0,0.0,,0.0,0.0
2018-07-15,22,0.0,,0.0,0.0
2018-07-16,19,0.0,,0.0,0.0
2018-07-17,19,0.0,,0.0,0.0
2018-07-18,0,0.0,,0.0,0.0
2018-07-19,0,0.0,,0.0,0.0
2018-07-20,40,0.0,,0.0,0.0
2018-07-21,0,0.0,,0.0,0.0
2018-07-22,0,0.0,,0.0,0.0
2018-07-23,0,0.0,,0.0,0.0
2018-07-24,38,0.0,,0.0,0.0
2018-07-25,0,0.0,,0.0,0.0
2018-07-26,39,0.0,,0.0,0.0
2018-07-27,40,0.0,,0.0,0.0
2018-07-28,23,0.0,,0.0,0.0
2018-07-29,23,0.0,,0.0,0.0
2018-07-30,58,0.0,,0.0,0.0
2018-07-31,19,0.0,,0.0,0.0
2018-08-01,99,0.0,False,0.0,0.0
2018-08-02,65,0.0,,0.0,0.0
2018-08-03,0,0.0,,0.0,0.0
2018-08-04,39,0.0,,0.0,0.0
2018-08-05,77,0.0,,0.0,0.0
2018-08-06,33,0.0,,0.0,0.0
2018-08-07,66,0.0,,0.0,0.0
2018-08-08,33,0.0,,0.0,0.0
2018-08-09,100,0.0,,0.0,0.0
2018-08-10,0,0.0,,0.0,0.0
2018-08-11,39,0.0,,0.0,0.0
2018-08-12,0,0.0,,0.0,0.0
2018-08-13,34,0.0,,0.0,0.0
2018-08-14,0,0.0,,0.0,0.0
2018-08-15,33,0.0,,0.0,0.0
2018-08-16,34,0.0,,0.0,0.0
2018-08-17,34,0.0,,0.0,0.0
2018-08-18,79,0.0,,0.0,0.0
2018-08-19,0,0.0,,0.0,0.0
2018-08-20,34,0.0,,0.0,0.0
2018-08-21,33,0.0,,0.0,0.0
2018-08-22,33,0.0,,0.0,0.0
2018-08-23,0,0.0,,0.0,0.0
2018-08-24,0,0.0,,0.0,0.0
2018-08-25,0,0.0,,0.0,0.0
2018-08-26,39,0.0,,0.0,0.0
